ts,switch_dpid,port_no,rx_packets,tx_packets,rx_bytes,tx_bytes,rx_dropped,tx_dropped,rx_errors,tx_errors,rx_frame_err,rx_over_err,rx_crc_err,collisions,duration_sec,duration_nsec
Sat Oct 11 20:00:35 2025,2,1,7232,18434,582964,15225488,0,0,0,0,0,0,0,0,428,949000000
Sat Oct 11 20:00:35 2025,2,2,20133,6244,15652864,525088,0,0,0,0,0,0,0,0,428,949000000
Sat Oct 11 20:00:36 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,429,939000000
Sat Oct 11 20:00:36 2025,1,1,51718,2696,17655924,325613,0,0,0,0,0,0,0,0,429,943000000
Sat Oct 11 20:00:36 2025,1,2,6244,20133,525088,15652864,0,0,0,0,0,0,0,0,429,943000000
Sat Oct 11 20:00:36 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,429,936000000
Sat Oct 11 20:00:36 2025,2,1,7232,18434,582964,15225488,0,0,0,0,0,0,0,0,429,940000000
Sat Oct 11 20:00:36 2025,2,2,20133,6244,15652864,525088,0,0,0,0,0,0,0,0,429,940000000
Sat Oct 11 20:00:37 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,430,935000000
Sat Oct 11 20:00:37 2025,1,1,51718,2696,17655924,325613,0,0,0,0,0,0,0,0,430,939000000
Sat Oct 11 20:00:37 2025,1,2,6244,20133,525088,15652864,0,0,0,0,0,0,0,0,430,939000000
Sat Oct 11 20:00:37 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,430,933000000
Sat Oct 11 20:00:37 2025,2,1,7232,18434,582964,15225488,0,0,0,0,0,0,0,0,430,937000000
Sat Oct 11 20:00:37 2025,2,2,20133,6244,15652864,525088,0,0,0,0,0,0,0,0,430,937000000
Sat Oct 11 20:00:38 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,431,941000000
Sat Oct 11 20:00:38 2025,1,1,51723,2701,17656346,327558,0,0,0,0,0,0,0,0,431,945000000
Sat Oct 11 20:00:38 2025,1,2,6249,20138,527033,15653286,0,0,0,0,0,0,0,0,431,945000000
Sat Oct 11 20:00:38 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,431,941000000
Sat Oct 11 20:00:38 2025,2,1,7237,18439,584909,15225910,0,0,0,0,0,0,0,0,431,945000000
Sat Oct 11 20:00:38 2025,2,2,20138,6249,15653286,527033,0,0,0,0,0,0,0,0,431,945000000
Sat Oct 11 20:00:39 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,432,931000000
Sat Oct 11 20:00:39 2025,1,1,51727,2707,17656690,329802,0,0,0,0,0,0,0,0,432,935000000
Sat Oct 11 20:00:39 2025,1,2,6255,20142,529277,15653630,0,0,0,0,0,0,0,0,432,935000000
Sat Oct 11 20:00:39 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,432,927000000
Sat Oct 11 20:00:39 2025,2,1,7243,18443,587153,15226254,0,0,0,0,0,0,0,0,432,931000000
Sat Oct 11 20:00:39 2025,2,2,20142,6255,15653630,529277,0,0,0,0,0,0,0,0,432,931000000
Sat Oct 11 20:00:40 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,433,945000000
Sat Oct 11 20:00:40 2025,1,1,51738,2716,17657532,332366,0,0,0,0,0,0,0,0,433,949000000
Sat Oct 11 20:00:40 2025,1,2,6264,20153,531841,15654472,0,0,0,0,0,0,0,0,433,949000000
Sat Oct 11 20:00:40 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,433,948000000
Sat Oct 11 20:00:40 2025,2,1,7252,18454,589717,15227096,0,0,0,0,0,0,0,0,433,952000000
Sat Oct 11 20:00:40 2025,2,2,20153,6264,15654472,531841,0,0,0,0,0,0,0,0,433,952000000
Sat Oct 11 20:00:41 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,434,938000000
Sat Oct 11 20:00:41 2025,1,1,51747,2723,17658226,334639,0,0,0,0,0,0,0,0,434,942000000
Sat Oct 11 20:00:41 2025,1,2,6271,20162,534114,15655166,0,0,0,0,0,0,0,0,434,942000000
Sat Oct 11 20:00:41 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,434,934000000
Sat Oct 11 20:00:41 2025,2,1,7260,18463,592064,15227790,0,0,0,0,0,0,0,0,434,938000000
Sat Oct 11 20:00:41 2025,2,2,20162,6271,15655166,534114,0,0,0,0,0,0,0,0,434,938000000
Sat Oct 11 20:00:42 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,435,935000000
Sat Oct 11 20:00:42 2025,1,1,51756,2731,17658972,336986,0,0,0,0,0,0,0,0,435,939000000
Sat Oct 11 20:00:42 2025,1,2,6283,20171,538369,15655912,0,0,0,0,0,0,0,0,435,939000000
Sat Oct 11 20:00:42 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,435,939000000
Sat Oct 11 20:00:42 2025,2,1,7272,18472,596470,15228536,0,0,0,0,0,0,0,0,435,943000000
Sat Oct 11 20:00:42 2025,2,2,20171,6284,15655912,538594,0,0,0,0,0,0,0,0,435,943000000
Sat Oct 11 20:00:43 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,436,943000000
Sat Oct 11 20:00:43 2025,1,1,51761,2736,17659334,339119,0,0,0,0,0,0,0,0,436,947000000
Sat Oct 11 20:00:43 2025,1,2,6285,20176,538660,15656274,0,0,0,0,0,0,0,0,436,948000000
Sat Oct 11 20:00:43 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,436,944000000
Sat Oct 11 20:00:43 2025,2,1,7273,18477,596536,15228898,0,0,0,0,0,0,0,0,436,948000000
Sat Oct 11 20:00:43 2025,2,2,20176,6285,15656274,538660,0,0,0,0,0,0,0,0,436,948000000
Sat Oct 11 20:00:44 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,437,932000000
Sat Oct 11 20:00:44 2025,1,1,51769,2742,17659978,341326,0,0,0,0,0,0,0,0,437,936000000
Sat Oct 11 20:00:44 2025,1,2,6292,20184,542381,15656918,0,0,0,0,0,0,0,0,437,936000000
Sat Oct 11 20:00:44 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,437,929000000
Sat Oct 11 20:00:44 2025,2,1,7281,18485,600323,15229542,0,0,0,0,0,0,0,0,437,933000000
Sat Oct 11 20:00:44 2025,2,2,20184,6292,15656918,542381,0,0,0,0,0,0,0,0,437,933000000
Sat Oct 11 20:00:45 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,438,940000000
Sat Oct 11 20:00:45 2025,1,1,51776,2748,17660540,343533,0,0,0,0,0,0,0,0,438,944000000
Sat Oct 11 20:00:45 2025,1,2,6298,20191,544588,15657480,0,0,0,0,0,0,0,0,438,944000000
Sat Oct 11 20:00:45 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,438,937000000
Sat Oct 11 20:00:45 2025,2,1,7288,18492,602604,15230104,0,0,0,0,0,0,0,0,438,941000000
Sat Oct 11 20:00:45 2025,2,2,20191,6298,15657480,544588,0,0,0,0,0,0,0,0,438,941000000
Sat Oct 11 20:00:46 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,439,934000000
Sat Oct 11 20:00:46 2025,1,1,51790,2759,17661640,347881,0,0,0,0,0,0,0,0,439,938000000
Sat Oct 11 20:00:46 2025,1,2,6310,20205,549002,15658580,0,0,0,0,0,0,0,0,439,938000000
Sat Oct 11 20:00:46 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,439,943000000
Sat Oct 11 20:00:46 2025,2,1,7301,18506,607076,15231204,0,0,0,0,0,0,0,0,439,947000000
Sat Oct 11 20:00:46 2025,2,2,20205,6311,15658580,549068,0,0,0,0,0,0,0,0,439,947000000
Sat Oct 11 20:00:47 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,440,933000000
Sat Oct 11 20:00:47 2025,1,1,51799,2768,17662346,350286,0,0,0,0,0,0,0,0,440,937000000
Sat Oct 11 20:00:47 2025,1,2,6318,20213,551341,15659212,0,0,0,0,0,0,0,0,440,937000000
Sat Oct 11 20:00:47 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,440,939000000
Sat Oct 11 20:00:47 2025,2,1,7308,18514,609349,15231836,0,0,0,0,0,0,0,0,440,943000000
Sat Oct 11 20:00:47 2025,2,2,20213,6318,15659212,551341,0,0,0,0,0,0,0,0,440,943000000
Sat Oct 11 20:00:48 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,441,933000000
Sat Oct 11 20:00:48 2025,1,1,51800,2768,17662420,350286,0,0,0,0,0,0,0,0,441,937000000
Sat Oct 11 20:00:48 2025,1,2,6319,20214,551415,15659286,0,0,0,0,0,0,0,0,441,937000000
Sat Oct 11 20:00:48 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,441,937000000
Sat Oct 11 20:00:48 2025,2,1,7309,18515,609423,15231910,0,0,0,0,0,0,0,0,441,941000000
Sat Oct 11 20:00:48 2025,2,2,20214,6319,15659286,551415,0,0,0,0,0,0,0,0,441,941000000
Sat Oct 11 20:00:49 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,442,928000000
Sat Oct 11 20:00:49 2025,2,1,7314,18517,611564,15232114,0,0,0,0,0,0,0,0,442,932000000
Sat Oct 11 20:00:49 2025,2,2,20216,6320,15659490,551489,0,0,0,0,0,0,0,0,442,932000000
Sat Oct 11 20:00:49 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,442,935000000
Sat Oct 11 20:00:49 2025,1,1,51802,2769,17662624,350360,0,0,0,0,0,0,0,0,442,939000000
Sat Oct 11 20:00:49 2025,1,2,6320,20216,551489,15659490,0,0,0,0,0,0,0,0,442,939000000
Sat Oct 11 20:00:50 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,443,928000000
Sat Oct 11 20:00:50 2025,1,1,51813,2781,17663454,354766,0,0,0,0,0,0,0,0,443,932000000
Sat Oct 11 20:00:50 2025,1,2,6332,20227,555895,15660320,0,0,0,0,0,0,0,0,443,932000000
Sat Oct 11 20:00:50 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,443,929000000
Sat Oct 11 20:00:50 2025,2,1,7322,18528,613903,15232944,0,0,0,0,0,0,0,0,443,933000000
Sat Oct 11 20:00:50 2025,2,2,20227,6332,15660320,555895,0,0,0,0,0,0,0,0,443,933000000
Sat Oct 11 20:00:51 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,444,928000000
Sat Oct 11 20:00:51 2025,1,1,51822,2789,17664220,357113,0,0,0,0,0,0,0,0,444,932000000
Sat Oct 11 20:00:51 2025,1,2,6340,20236,558242,15661086,0,0,0,0,0,0,0,0,444,932000000
Sat Oct 11 20:00:51 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,444,925000000
Sat Oct 11 20:00:51 2025,2,1,7330,18535,616250,15233506,0,0,0,0,0,0,0,0,444,929000000
Sat Oct 11 20:00:51 2025,2,2,20236,6340,15661086,558242,0,0,0,0,0,0,0,0,444,929000000
Sat Oct 11 20:00:52 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,445,932000000
Sat Oct 11 20:00:52 2025,1,1,51826,2795,17664496,359312,0,0,0,0,0,0,0,0,445,937000000
Sat Oct 11 20:00:52 2025,1,2,6346,20240,560441,15661362,0,0,0,0,0,0,0,0,445,937000000
Sat Oct 11 20:00:52 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,445,934000000
Sat Oct 11 20:00:52 2025,2,1,7336,18541,618449,15233986,0,0,0,0,0,0,0,0,445,938000000
Sat Oct 11 20:00:52 2025,2,2,20240,6346,15661362,560441,0,0,0,0,0,0,0,0,445,938000000
Sat Oct 11 20:00:53 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,446,929000000
Sat Oct 11 20:00:53 2025,1,1,51826,2795,17664496,359312,0,0,0,0,0,0,0,0,446,934000000
Sat Oct 11 20:00:53 2025,1,2,6346,20240,560441,15661362,0,0,0,0,0,0,0,0,446,934000000
Sat Oct 11 20:00:53 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,446,926000000
Sat Oct 11 20:00:53 2025,2,1,7336,18541,618449,15233986,0,0,0,0,0,0,0,0,446,930000000
Sat Oct 11 20:00:53 2025,2,2,20240,6346,15661362,560441,0,0,0,0,0,0,0,0,446,930000000
Sat Oct 11 20:00:54 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,447,925000000
Sat Oct 11 20:00:54 2025,1,1,51907,2795,17786968,359312,0,0,0,0,0,0,0,0,447,929000000
Sat Oct 11 20:00:54 2025,1,2,6346,20316,560441,15776274,0,0,0,0,0,0,0,0,447,929000000
Sat Oct 11 20:00:54 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,447,921000000
Sat Oct 11 20:00:54 2025,2,1,7336,18615,618449,15345874,0,0,0,0,0,0,0,0,447,925000000
Sat Oct 11 20:00:54 2025,2,2,20316,6346,15776274,560441,0,0,0,0,0,0,0,0,447,925000000
Sat Oct 11 20:00:55 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,448,936000000
Sat Oct 11 20:00:55 2025,1,1,51991,2795,17913976,359312,0,0,0,0,0,0,0,0,448,940000000
Sat Oct 11 20:00:55 2025,1,2,6346,20400,560441,15903282,0,0,0,0,0,0,0,0,448,940000000
Sat Oct 11 20:00:55 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,448,935000000
Sat Oct 11 20:00:55 2025,2,1,7336,18697,618449,15469858,0,0,0,0,0,0,0,0,448,939000000
Sat Oct 11 20:00:55 2025,2,2,20400,6346,15903282,560441,0,0,0,0,0,0,0,0,448,939000000
Sat Oct 11 20:00:56 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,449,928000000
Sat Oct 11 20:00:56 2025,1,1,52074,2795,18039472,359312,0,0,0,0,0,0,0,0,449,932000000
Sat Oct 11 20:00:56 2025,1,2,6346,20478,560441,16021218,0,0,0,0,0,0,0,0,449,932000000
Sat Oct 11 20:00:56 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,449,924000000
Sat Oct 11 20:00:56 2025,2,1,7336,18774,618449,15586282,0,0,0,0,0,0,0,0,449,928000000
Sat Oct 11 20:00:56 2025,2,2,20478,6346,16021218,560441,0,0,0,0,0,0,0,0,449,928000000
Sat Oct 11 20:00:57 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,450,928000000
Sat Oct 11 20:00:57 2025,1,1,52158,2795,18166480,359312,0,0,0,0,0,0,0,0,450,932000000
Sat Oct 11 20:00:57 2025,1,2,6346,20555,560441,16137642,0,0,0,0,0,0,0,0,450,932000000
Sat Oct 11 20:00:57 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,450,929000000
Sat Oct 11 20:00:57 2025,2,1,7336,18851,618449,15702706,0,0,0,0,0,0,0,0,450,933000000
Sat Oct 11 20:00:57 2025,2,2,20556,6346,16139154,560441,0,0,0,0,0,0,0,0,450,933000000
Sat Oct 11 20:00:58 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,451,936000000
Sat Oct 11 20:00:58 2025,1,1,52218,2795,18257200,359312,0,0,0,0,0,0,0,0,451,940000000
Sat Oct 11 20:00:58 2025,1,2,6346,20612,560441,16223826,0,0,0,0,0,0,0,0,451,940000000
Sat Oct 11 20:00:58 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,451,933000000
Sat Oct 11 20:00:58 2025,2,1,7336,18907,618449,15787378,0,0,0,0,0,0,0,0,451,937000000
Sat Oct 11 20:00:58 2025,2,2,20612,6346,16223826,560441,0,0,0,0,0,0,0,0,451,937000000
Sat Oct 11 20:00:59 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,452,932000000
Sat Oct 11 20:00:59 2025,1,1,52319,2795,18409912,359312,0,0,0,0,0,0,0,0,452,936000000
Sat Oct 11 20:00:59 2025,1,2,6346,20713,560441,16376538,0,0,0,0,0,0,0,0,452,936000000
Sat Oct 11 20:00:59 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,452,928000000
Sat Oct 11 20:00:59 2025,2,1,7336,19006,618449,15937066,0,0,0,0,0,0,0,0,452,932000000
Sat Oct 11 20:00:59 2025,2,2,20713,6346,16376538,560441,0,0,0,0,0,0,0,0,452,932000000
Sat Oct 11 20:01:00 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,453,935000000
Sat Oct 11 20:01:00 2025,1,1,52335,2797,18433182,362336,0,0,0,0,0,0,0,0,453,939000000
Sat Oct 11 20:01:00 2025,1,2,6348,20729,563465,16399808,0,0,0,0,0,0,0,0,453,939000000
Sat Oct 11 20:01:00 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,453,935000000
Sat Oct 11 20:01:00 2025,2,1,7338,19025,621473,15964872,0,0,0,0,0,0,0,0,453,939000000
Sat Oct 11 20:01:00 2025,2,2,20729,6348,16399808,563465,0,0,0,0,0,0,0,0,453,939000000
Sat Oct 11 20:01:01 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,454,934000000
Sat Oct 11 20:01:01 2025,1,1,52335,2797,18433182,362336,0,0,0,0,0,0,0,0,454,938000000
Sat Oct 11 20:01:01 2025,1,2,6348,20729,563465,16399808,0,0,0,0,0,0,0,0,454,938000000
Sat Oct 11 20:01:01 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,454,930000000
Sat Oct 11 20:01:01 2025,2,1,7338,19025,621473,15964872,0,0,0,0,0,0,0,0,454,934000000
Sat Oct 11 20:01:01 2025,2,2,20729,6348,16399808,563465,0,0,0,0,0,0,0,0,454,934000000
Sat Oct 11 20:01:02 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,455,934000000
Sat Oct 11 20:01:02 2025,1,1,52336,2797,18433236,362336,0,0,0,0,0,0,0,0,455,938000000
Sat Oct 11 20:01:02 2025,1,2,6348,20730,563465,16399862,0,0,0,0,0,0,0,0,455,938000000
Sat Oct 11 20:01:02 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,455,931000000
Sat Oct 11 20:01:02 2025,2,1,7338,19026,621473,15964926,0,0,0,0,0,0,0,0,455,935000000
Sat Oct 11 20:01:02 2025,2,2,20730,6348,16399862,563465,0,0,0,0,0,0,0,0,455,935000000
Sat Oct 11 20:01:03 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,456,935000000
Sat Oct 11 20:01:03 2025,1,1,52337,2797,18433290,362336,0,0,0,0,0,0,0,0,456,939000000
Sat Oct 11 20:01:03 2025,1,2,6348,20731,563465,16399916,0,0,0,0,0,0,0,0,456,940000000
Sat Oct 11 20:01:03 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,456,935000000
Sat Oct 11 20:01:03 2025,2,1,7338,19027,621473,15964980,0,0,0,0,0,0,0,0,456,939000000
Sat Oct 11 20:01:03 2025,2,2,20731,6348,16399916,563465,0,0,0,0,0,0,0,0,456,939000000
Sat Oct 11 20:01:04 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,457,924000000
Sat Oct 11 20:01:04 2025,1,1,52338,2797,18433344,362336,0,0,0,0,0,0,0,0,457,928000000
Sat Oct 11 20:01:04 2025,1,2,6348,20732,563465,16399970,0,0,0,0,0,0,0,0,457,928000000
Sat Oct 11 20:01:04 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,457,922000000
Sat Oct 11 20:01:04 2025,2,1,7338,19028,621473,15965034,0,0,0,0,0,0,0,0,457,926000000
Sat Oct 11 20:01:04 2025,2,2,20732,6348,16399970,563465,0,0,0,0,0,0,0,0,457,926000000
Sat Oct 11 20:01:05 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,458,930000000
Sat Oct 11 20:01:05 2025,1,1,52339,2797,18433398,362336,0,0,0,0,0,0,0,0,458,935000000
Sat Oct 11 20:01:05 2025,1,2,6348,20733,563465,16400024,0,0,0,0,0,0,0,0,458,935000000
Sat Oct 11 20:01:05 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,458,929000000
Sat Oct 11 20:01:05 2025,2,1,7338,19029,621473,15965088,0,0,0,0,0,0,0,0,458,933000000
Sat Oct 11 20:01:05 2025,2,2,20733,6348,16400024,563465,0,0,0,0,0,0,0,0,458,933000000
Sat Oct 11 20:01:06 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,459,930000000
Sat Oct 11 20:01:06 2025,1,1,52340,2797,18433452,362336,0,0,0,0,0,0,0,0,459,934000000
Sat Oct 11 20:01:06 2025,1,2,6348,20734,563465,16400078,0,0,0,0,0,0,0,0,459,934000000
Sat Oct 11 20:01:06 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,459,934000000
Sat Oct 11 20:01:06 2025,2,1,7338,19030,621473,15965142,0,0,0,0,0,0,0,0,459,938000000
Sat Oct 11 20:01:06 2025,2,2,20734,6348,16400078,563465,0,0,0,0,0,0,0,0,459,938000000
Sat Oct 11 20:01:07 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,460,931000000
Sat Oct 11 20:01:07 2025,1,1,52341,2797,18433506,362336,0,0,0,0,0,0,0,0,460,935000000
Sat Oct 11 20:01:07 2025,1,2,6348,20735,563465,16400132,0,0,0,0,0,0,0,0,460,935000000
Sat Oct 11 20:01:07 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,460,928000000
Sat Oct 11 20:01:07 2025,2,1,7338,19031,621473,15965196,0,0,0,0,0,0,0,0,460,932000000
Sat Oct 11 20:01:07 2025,2,2,20735,6348,16400132,563465,0,0,0,0,0,0,0,0,460,932000000
Sat Oct 11 20:01:08 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,461,916000000
Sat Oct 11 20:01:08 2025,1,1,52342,2797,18433560,362336,0,0,0,0,0,0,0,0,461,920000000
Sat Oct 11 20:01:08 2025,1,2,6348,20736,563465,16400186,0,0,0,0,0,0,0,0,461,920000000
Sat Oct 11 20:01:08 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,461,914000000
Sat Oct 11 20:01:08 2025,2,1,7338,19032,621473,15965250,0,0,0,0,0,0,0,0,461,918000000
Sat Oct 11 20:01:08 2025,2,2,20736,6348,16400186,563465,0,0,0,0,0,0,0,0,461,918000000
Sat Oct 11 20:01:09 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,462,924000000
Sat Oct 11 20:01:09 2025,1,1,52343,2797,18433614,362336,0,0,0,0,0,0,0,0,462,928000000
Sat Oct 11 20:01:09 2025,1,2,6348,20737,563465,16400240,0,0,0,0,0,0,0,0,462,928000000
Sat Oct 11 20:01:09 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,462,919000000
Sat Oct 11 20:01:09 2025,2,1,7338,19032,621473,15965250,0,0,0,0,0,0,0,0,462,923000000
Sat Oct 11 20:01:09 2025,2,2,20737,6348,16400240,563465,0,0,0,0,0,0,0,0,462,923000000
Sat Oct 11 20:01:10 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,463,922000000
Sat Oct 11 20:01:10 2025,1,1,52344,2797,18433668,362336,0,0,0,0,0,0,0,0,463,926000000
Sat Oct 11 20:01:10 2025,1,2,6348,20738,563465,16400294,0,0,0,0,0,0,0,0,463,926000000
Sat Oct 11 20:01:10 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,463,918000000
Sat Oct 11 20:01:10 2025,2,1,7338,19033,621473,15965304,0,0,0,0,0,0,0,0,463,922000000
Sat Oct 11 20:01:10 2025,2,2,20738,6348,16400294,563465,0,0,0,0,0,0,0,0,463,922000000
Sat Oct 11 20:01:11 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,464,919000000
Sat Oct 11 20:01:11 2025,1,1,52345,2797,18433722,362336,0,0,0,0,0,0,0,0,464,923000000
Sat Oct 11 20:01:11 2025,1,2,6348,20739,563465,16400348,0,0,0,0,0,0,0,0,464,923000000
Sat Oct 11 20:01:11 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,464,915000000
Sat Oct 11 20:01:11 2025,2,1,7338,19034,621473,15965358,0,0,0,0,0,0,0,0,464,919000000
Sat Oct 11 20:01:11 2025,2,2,20739,6348,16400348,563465,0,0,0,0,0,0,0,0,464,919000000
Sat Oct 11 20:01:12 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,465,915000000
Sat Oct 11 20:01:12 2025,1,1,52346,2797,18433776,362336,0,0,0,0,0,0,0,0,465,919000000
Sat Oct 11 20:01:12 2025,1,2,6348,20740,563465,16400402,0,0,0,0,0,0,0,0,465,919000000
Sat Oct 11 20:01:12 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,465,912000000
Sat Oct 11 20:01:12 2025,2,1,7338,19035,621473,15965412,0,0,0,0,0,0,0,0,465,916000000
Sat Oct 11 20:01:12 2025,2,2,20740,6348,16400402,563465,0,0,0,0,0,0,0,0,465,916000000
Sat Oct 11 20:01:13 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,466,920000000
Sat Oct 11 20:01:13 2025,1,1,52347,2797,18433830,362336,0,0,0,0,0,0,0,0,466,924000000
Sat Oct 11 20:01:13 2025,1,2,6348,20741,563465,16400456,0,0,0,0,0,0,0,0,466,924000000
Sat Oct 11 20:01:13 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,466,916000000
Sat Oct 11 20:01:13 2025,2,1,7338,19036,621473,15965466,0,0,0,0,0,0,0,0,466,920000000
Sat Oct 11 20:01:13 2025,2,2,20741,6348,16400456,563465,0,0,0,0,0,0,0,0,466,920000000
Sat Oct 11 20:01:14 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,467,927000000
Sat Oct 11 20:01:14 2025,2,1,7338,19036,621473,15965466,0,0,0,0,0,0,0,0,467,931000000
Sat Oct 11 20:01:14 2025,2,2,20742,6348,16400510,563465,0,0,0,0,0,0,0,0,467,931000000
Sat Oct 11 20:01:14 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,467,933000000
Sat Oct 11 20:01:14 2025,1,1,52348,2797,18433884,362336,0,0,0,0,0,0,0,0,467,937000000
Sat Oct 11 20:01:14 2025,1,2,6348,20742,563465,16400510,0,0,0,0,0,0,0,0,467,937000000
Sat Oct 11 20:01:15 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,468,917000000
Sat Oct 11 20:01:15 2025,1,1,52349,2797,18433938,362336,0,0,0,0,0,0,0,0,468,921000000
Sat Oct 11 20:01:15 2025,1,2,6348,20742,563465,16400510,0,0,0,0,0,0,0,0,468,921000000
Sat Oct 11 20:01:15 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,468,914000000
Sat Oct 11 20:01:15 2025,2,1,7338,19037,621473,15965520,0,0,0,0,0,0,0,0,468,918000000
Sat Oct 11 20:01:15 2025,2,2,20742,6348,16400510,563465,0,0,0,0,0,0,0,0,468,918000000
Sat Oct 11 20:01:16 2025,1,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,469,918000000
Sat Oct 11 20:01:16 2025,1,1,52349,2797,18433938,362336,0,0,0,0,0,0,0,0,469,922000000
Sat Oct 11 20:01:16 2025,1,2,6348,20743,563465,16400564,0,0,0,0,0,0,0,0,469,923000000
Sat Oct 11 20:01:16 2025,2,4294967294,0,0,0,0,17,0,0,0,0,0,0,0,469,917000000
